COUNTY_FIPS,Countyname,ST_Name,GiZscore,GiPvalue,Gi_Bin,REL_RISK,RISK_BIN,Total_POP,Cases,Incidence,CivNonPop,PerDisable,PD_White,PD_Black,PD_Native,PD_Asian,PD_OthRac,PD_NHwhite,PD_Hispani,PD_NHoth,PDisBpov,PDisApov,PD_age5to17,PDage18to34,PDage35to64,PDage65to74,PDage75,PD_Male,PD_Female,ZPerDisable,ZPD_White,ZPD_Black,ZPD_Native,ZPD_Asian,ZPD_OthRac,ZPD_NHwhite,ZPD_Hispani,ZPD_NHoth,ZPDisBpov,ZPDisApov,ZPD_age5to17,ZPDage18to34,ZPDage35to64,ZPDage65to74,ZPDage75,ZPD_Male,ZPD_Female
12047,Hamilton,Florida,6.3622,0,3,0,1,14310,570,3983.23,10987,22.627,16.201,5.479,0.419,0.127,0.4,14.8903,1.5837,6.1527,7.5,15.127,2.057,1.738,9.065,4.806,4.96,11.5045,11.1222,1.515635795,0.572559977,1.50531136,0.142508869,0.205264642,-0.228410259,0.427264723,0.278712284,1.462222159,2.124688169,0.863954233,2.135310333,0.258199883,1.180689154,1.483938886,0.917840839,1.453024682,1.426190713
12049,Hardee,Florida,3.1252,0.0018,3,0,1,27245,833,3057.44,25496,10.139,8.774,0.863,0.067,0.024,0.412,6.9854,2.1729,0.9805,2.837,7.348,0.804,0.941,3.475,2.451,2.467,5.3616,4.7772,-1.320753268,-1.031250342,-0.232443329,-0.230298642,-0.374230721,-0.21001925,-1.216653353,0.553241139,-0.41909515,-0.394833766,-1.676628939,-0.476842581,-0.928250014,-1.247194162,-0.554015898,-1.174278904,-1.136682517,-1.378818459
12051,Hendry,Florida,4.3712,0,3,0,1,41556,1632,3927.23,39475,12.719,10.295,1.525,0.36,0.018,0.522,6.5864,4.0735,2.0595,3.826,8.904,1.089,1.401,4.821,2.161,3.161,6.8474,5.8721,-0.734760012,-0.702800699,0.01677539,0.080021246,-0.407987732,-0.041434999,-1.299630154,1.438797046,-0.026623595,0.139544788,-1.168446985,0.117302336,-0.243473411,-0.662591131,-0.804974236,-0.591875734,-0.510302964,-0.894783071
12053,Hernando,Florida,-0.0858,0.9316,0,0,1,190865,1674,877.06,180731,19.061,17.259,0.945,0.068,0.122,0.667,15.823,1.7402,1.4984,3.5,15.591,0.931,1.312,6.924,4.154,5.706,9.7687,9.2928,0.705693178,0.801027907,-0.201573336,-0.22923953,0.177133799,0.180789696,0.621230793,0.351631099,-0.230716079,-0.036600216,1.015494352,-0.212083267,-0.375962798,0.250796814,0.919715311,1.543882286,0.721250804,0.617446224
12055,Highlands,Florida,3.4904,0.0005,3,0,1,105424,1163,1103.16,100987,20.432,17.428,1.846,0.116,0.077,0.965,15.5812,2.6479,2.2033,4.159,16.321,1.115,1.549,6.068,4.456,7.219,10.2657,10.1667,1.017087269,0.837522312,0.137620116,-0.178402142,-0.076043787,0.637499758,0.570945604,0.774560225,0.025681696,0.319472046,1.253908765,0.17150503,-0.023153983,-0.120986391,1.181058132,2.813588331,0.930774722,1.00378153
12057,Hillsborough,Florida,2.4615,0.0138,2,0,1,1436888,29116,2026.32,1367433,11.53,8.58,1.946,0.047,0.241,0.716,6.3629,2.7912,2.3755,2.513,9.104,0.818,1.273,4.595,2.028,2.763,5.5111,6.0186,-1.004816594,-1.073143327,0.175266448,-0.251480887,0.846647858,0.255886317,-1.34610964,0.841328699,0.088317101,-0.569898125,-1.103127968,-0.447656515,-0.434019944,-0.760748846,-0.920068922,-0.925876399,-1.07365671,-0.830018083
12059,Holmes,Florida,2.2513,0.0244,2,0,1,19477,422,2166.66,17620,23.978,22.094,0.477,0.664,0.091,0.653,21.7367,0.4257,1.8161,8.567,15.48,0.84,1.788,10.675,4.711,5.834,12.6901,11.2883,1.822487303,1.845113392,-0.37775817,0.40199137,0.002722573,0.159333518,1.851055121,-0.260840352,-0.115157031,2.701211846,0.979242298,-0.401792697,0.332632122,1.879954295,1.401728396,1.651299585,1.95284673,1.499620504
12061,Indian River,Florida,1.5527,0.1205,0,0,1,157413,2204,1400.14,149716,16.608,15.068,0.854,0.071,0.21,0.405,14.3906,0.9451,1.2724,2.727,13.927,0.635,1.664,4.718,3.253,6.333,8.0092,8.5989,0.148545327,0.327896305,-0.235831499,-0.226062193,0.672236633,-0.220747339,0.323346158,-0.018833755,-0.312920501,-0.454269196,0.47204013,-0.829160093,0.148040168,-0.707326727,0.140013714,2.070059213,-0.020514456,0.310685647
12063,Jackson,Florida,3.9274,0.0001,3,0,1,48305,1566,3241.9,40870,19.567,14.509,4.654,0.23,0.032,0.142,14.3993,0.159,5.0086,5.011,14.746,1.033,1.595,7.634,3.861,5.349,10.274,9.2929,0.820620538,0.207184044,1.19472912,-0.057663346,-0.329221372,-0.623816957,0.325155427,-0.385105195,1.046071365,0.779826472,0.739521505,0.000558071,0.045323678,0.559168398,0.666160852,1.244288725,0.934273814,0.617490433
12065,Jefferson,Florida,2.7425,0.0061,3,0,1,14288,229,1602.74,11791,16.394,10.288,5.733,0.263,0,0.11,10.1009,0.1951,6.0979,3.892,12.535,1.052,1.119,6.098,3.528,4.597,7.7178,8.6761,0.099939684,-0.704312302,1.600933044,-0.022712642,-0.509258766,-0.672859649,-0.568748033,-0.368284944,1.442289405,0.175206046,0.017419771,0.040167733,-0.663271242,-0.107956606,0.377991449,0.613212092,-0.143362081,0.344814364
12067,Lafayette,Florida,2.407,0.0161,2,0,1,8732,102,1168.12,7204,17.185,13.909,2.776,0,0,0.5,13.6174,0.472,3.0955,6.072,11.17,0.305,0.75,6.413,4.65,5.067,7.246,9.9389,0.279598857,0.07761811,0.487731004,-0.301259163,-0.509258766,-0.075151849,0.162550012,-0.239267565,0.350207295,1.353108216,-0.428382521,-1.517117365,-1.212581169,0.028856139,1.348940607,1.007634987,-0.342262252,0.903075291
12069,Lake,Florida,1.5968,0.1103,0,0,1,356495,4516,1266.78,331957,16.426,14.267,1.498,0.154,0.177,0.33,12.939,1.5981,1.8888,2.436,14.014,0.785,1.316,5.542,3.671,5.074,8.1339,8.292,0.107207818,0.154925784,0.00661088,-0.138155877,0.48657307,-0.335691146,0.021468654,0.285421747,-0.088713396,-0.611502926,0.500453902,-0.516452242,-0.370008218,-0.349441959,0.501739871,1.013509371,0.032056233,0.175010735
12071,Lee,Florida,3.3674,0.0008,3,0,1,754610,15416,2042.91,713427,13.628,12.22,0.789,0.044,0.104,0.472,10.8032,1.7608,1.0637,2.066,11.585,0.668,1.082,4.138,2.896,4.809,6.9575,6.6702,-0.528299597,-0.287109994,-0.260301614,-0.254658224,0.075862765,-0.118064204,-0.422696386,0.361229358,-0.388832283,-0.811422102,-0.292845561,-0.760364366,-0.718351099,-0.959235908,-0.168924654,0.791121994,-0.463887303,-0.541957567
12073,Leon,Florida,3.4095,0.0007,3,0,1,292502,4171,1425.97,284753,11.374,7.302,3.615,0.027,0.081,0.348,6.8224,0.6202,3.9315,2.71,8.936,0.976,2.091,4.106,1.891,2.298,5.338,6.0361,-1.040248744,-1.349118766,0.80358373,-0.272663132,-0.053539112,-0.308104633,-1.250551144,-0.17021601,0.654290909,-0.463454672,-1.157995943,-0.118270912,0.783691493,-0.973134346,-1.038625103,-1.316103307,-1.146631741,-0.822281651
12075,Levy,Florida,0.9322,0.3512,0,0,1,40770,575,1410.35,39679,19.927,17.677,1.686,0.038,0.06,0.466,17.0166,0.8569,2.054,4.418,15.54,1.57,1.794,7.508,3.987,5.048,10.5723,9.3551,0.902387039,0.891292175,0.077385984,-0.261012898,-0.171688652,-0.127259709,0.869454125,-0.059929215,-0.028624146,0.459415469,0.998838003,1.120052178,0.341563991,0.5044433,0.775197923,0.991690232,1.060030323,0.644987922
12077,Liberty,Florida,3.8541,0.0001,3,0,1,8457,370,4375.07,6954,24.475,21.297,2.819,0.115,0.129,0.115,20.6644,0.6327,3.178,4.248,20.259,0.949,1.539,10.282,5.896,5.134,11.7918,12.6833,1.9353705,1.673006643,0.503918927,-0.179461255,0.216516979,-0.665196728,1.628057568,-0.164391824,0.380215546,0.367560712,2.540040212,-0.174558325,-0.03804043,1.709264108,2.427196089,1.06386123,1.574143841,2.116324648
12079,Madison,Florida,3.9487,0.0001,3,0,1,18529,604,3259.75,16422,19.139,11.29,7.514,0,0,0.335,10.6808,0.9378,7.5204,5.132,14.093,0.268,2.527,7.782,4.5,3.934,9.5847,9.5543,0.723409254,-0.487937192,2.271414218,-0.301259163,-0.509258766,-0.328028226,-0.448150923,-0.02223508,1.959704407,0.845205445,0.526254914,-1.594251968,1.432740621,0.623448672,1.21913457,0.056824049,0.643680581,0.733050621
12081,Manatee,Florida,3.2092,0.0013,3,0,1,394855,8517,2156.99,370913,14.106,12.142,1.351,0.118,0.133,0.362,11.0072,1.3488,1.75,2.285,11.839,0.92,1.077,4.439,2.604,5.052,6.9016,7.2044,-0.419731854,-0.303953566,-0.048729228,-0.176283918,0.239021653,-0.286648455,-0.380272157,0.169264172,-0.139200005,-0.693091563,-0.209890409,-0.235015176,-0.725794323,-0.828503729,-0.42161374,0.995047023,-0.487453474,-0.305797457
12083,Marion,Florida,0.7971,0.4254,0,0,1,359977,4892,1358.98,339473,18.136,15.427,1.883,0.081,0.191,0.553,14.0415,1.5989,2.4953,3.746,14.443,1.158,1.465,5.761,3.972,5.772,9.2555,8.8802,0.495598697,0.405419922,0.151549259,-0.215471071,0.56533943,0.006075108,0.250746657,0.285794495,0.131892719,0.09631902,0.640563194,0.261147947,-0.148200145,-0.254324527,0.762217319,1.599269331,0.504897334,0.435043264
12085,Martin,Florida,3.7197,0.0002,3,0,1,160912,3591,2231.65,154467,15.214,13.734,0.906,0.076,0.077,0.422,13.0306,0.9678,1.2158,2.241,12.997,0.608,1.018,4.576,2.902,6.075,7.8425,7.3718,-0.168072735,0.039828046,-0.216255406,-0.220766632,-0.076043787,-0.194693409,0.040517965,-0.008257032,-0.33350798,-0.716865735,0.1683067,-0.885447506,-0.813624366,-0.769001043,-0.163732413,1.853546219,-0.090791392,-0.231792959
12086,Miami-Dade,Florida,3.7505,0.0002,3,0,1,2761581,118462,4289.64,2690040,10.125,7.608,1.938,0.021,0.113,0.445,1.3836,6.8151,1.9266,2.839,7.321,0.64,0.895,3.384,1.731,3.438,4.5036,5.6217,-1.323933076,-1.28304014,0.172254741,-0.279017806,0.126498282,-0.159443975,-2.381614362,2.71620422,-0.07496416,-0.393753121,-1.685447006,-0.818736498,-0.996727675,-1.286717844,-1.177084876,-0.359417985,-1.498395841,-1.005480359
12087,Monroe,Florida,3.2525,0.0011,3,0,1,75027,1300,1732.71,74327,11.11,10.218,0.511,0.012,0.087,0.281,8.2097,2.2253,0.6754,2.117,8.991,0.429,0.705,4.573,2.071,3.333,5.8835,5.2269,-1.100210845,-0.719428327,-0.364958418,-0.288549816,-0.019782101,-0.410787767,-0.962045591,0.577656128,-0.53007112,-0.783865675,-1.140033213,-1.258612208,-1.279570185,-0.770304022,-0.882857858,-0.447533739,-0.916661324,-1.180014263
12089,Nassau,Florida,1.6394,0.1011,0,0,1,85832,1054,1227.98,79567,15.993,14.33,1.249,0.006,0.102,0.305,14.0762,0.284,1.6326,2.609,13.423,0.886,1.215,6.799,3.656,3.421,8.4947,7.4981,0.008860888,0.168530207,-0.087128487,-0.29490449,0.064610427,-0.374005749,0.257962935,-0.32686333,-0.181902656,-0.518027204,0.307436207,-0.305895622,-0.520361342,0.196506043,0.488759268,-0.373684345,0.184161323,-0.175958025
12091,Okaloosa,Florida,1.985,0.0471,2,0,1,207269,2765,1334.02,188311,15.233,12.522,1.445,0.125,0.314,0.825,12.0747,0.7509,2.4072,2.607,12.618,1.208,1.515,6.321,2.804,3.343,7.5598,7.6729,-0.163757281,-0.221895141,-0.013341676,-0.168870132,1.257358164,0.422937984,-0.158272822,-0.109318316,0.099847544,-0.519107848,0.044527163,0.365383897,-0.073767905,-0.011101869,-0.248539024,-0.439141762,-0.209971295,-0.098682122
12093,Okeechobee,Florida,3.7354,0.0002,3,0,1,41537,893,2149.89,37623,15.195,13.704,0.765,0.112,0,0.614,12.3648,1.5682,1.2625,3.34,11.913,1.031,1.377,6.597,2.735,3.365,7.4157,7.7798,-0.172388189,0.033349749,-0.269336734,-0.182638591,-0.509258766,0.099562738,-0.097943072,0.271490293,-0.316521491,-0.123051751,-0.185722373,-0.003611367,-0.279200886,0.108772155,-0.308249801,-0.420679414,-0.270720584,-0.051423575
12095,Orange,Florida,1.586,0.1127,0,0,1,1380645,29011,2101.26,1309805,10.876,7.171,2.218,0.043,0.345,1.099,4.6771,3.4005,2.7981,2.468,8.561,1.006,1.614,4.202,1.779,2.23,5.1939,5.6818,-1.15335907,-1.377407328,0.277664471,-0.255717336,1.431769389,0.842866027,-1.696691823,1.125222845,0.242032095,-0.594212619,-1.2804691,-0.055729342,0.073607929,-0.931439033,-1.135546944,-1.373168747,-1.20738103,-0.978911242
12097,Osceola,Florida,1.8546,0.0637,1,0,1,367990,8470,2301.69,337036,14.377,10.876,1.538,0.06,0.371,1.532,5.2175,7.336,1.8238,3.12,11.243,1.709,1.854,5.86,2.327,2.583,7.3853,6.9921,-0.35817985,-0.577337686,0.021669413,-0.237712428,1.578049772,1.506474943,-1.584309208,2.95890972,-0.11235626,-0.241922612,-0.40454108,1.409828119,0.430882678,-0.211326235,-0.661322222,-1.076931976,-0.283536534,-0.399651428
12099,Palm Beach,Florida,4.2416,0,3,0,1,1485941,33274,2239.25,1433604,12.288,9.992,1.758,0.021,0.163,0.355,8.3723,1.8535,2.0623,1.97,10.358,0.605,0.959,3.595,2.083,5.025,5.7219,6.5662,-0.832652684,-0.768231496,0.104491343,-0.279017806,0.40780671,-0.297376544,-0.928230985,0.404421525,-0.025605134,-0.863293023,-0.693577731,-0.891701663,-0.901454408,-1.195075021,-0.872473375,0.972388686,-0.984788215,-0.587934077
12101,Pasco,Florida,1.0365,0.2999,0,0,1,539630,6299,1167.28,504686,16.21,14.962,0.601,0.067,0.176,0.404,13.6439,1.577,0.9895,2.914,13.36,1.084,1.258,5.971,3.209,4.656,8.0698,8.1407,0.058147917,0.305006324,-0.331076719,-0.230298642,0.480946901,-0.222279923,0.168061002,0.27559052,-0.415821523,-0.353228964,0.286860716,0.106878741,-0.456349616,-0.16311603,0.101937277,0.662724753,0.005033128,0.108123755
12103,Pinellas,Florida,1.1334,0.257,0,0,1,975280,16356,1677.06,946661,15.326,13.182,1.38,0.069,0.27,0.424,12.4043,1.0025,1.919,2.78,12.578,0.705,1.287,5.529,2.881,4.897,7.4639,7.8618,-0.142634268,-0.079372614,-0.037811792,-0.228180418,1.009806747,-0.191628241,-0.089728577,0.007910909,-0.077728557,-0.425632125,0.031463359,-0.683229762,-0.413178917,-0.355088199,-0.181905258,0.864971387,-0.250400558,-0.015172866
12105,Polk,Florida,2.7965,0.0052,3,0,1,708009,12488,1763.82,660644,15.424,12.625,2.001,0.058,0.167,0.572,10.7527,2.3339,2.3371,3.319,12.19,1.251,1.523,5.685,2.939,3.975,7.618,7.8057,-0.12037561,-0.199652989,0.19597193,-0.239830653,0.430311384,0.035194206,-0.433198462,0.628256661,0.074349624,-0.134398515,-0.095255534,0.455026815,-0.061858747,-0.287333316,-0.13171359,0.091231153,-0.185435496,-0.039973656
12107,Putnam,Florida,0.8719,0.3833,0,0,1,74163,1301,1754.24,71607,18.014,15.008,2.279,0.191,0.017,0.518,14.1215,1.1814,2.7106,4.751,13.349,1.144,1.702,7.139,3.662,4.216,9.5801,8.4335,0.467888938,0.314939712,0.300628734,-0.098968724,-0.413613901,-0.047565335,0.267383609,0.091266666,0.210205162,0.639342727,0.28326817,0.231961881,0.20460867,0.344176942,0.493951509,0.293477787,0.641741325,0.237565313
12109,St. Johns,Florida,1.1155,0.2646,0,0,1,254261,3216,1264.84,233891,11.286,10.092,0.721,0.048,0.158,0.267,9.2868,0.9316,1.068,1.44,9.898,0.76,1.049,4.008,2.207,3.222,5.5757,5.7108,-1.060236111,-0.746637173,-0.28590112,-0.250421775,0.379675867,-0.432243945,-0.738049821,-0.025123876,-0.387268217,-1.149663734,-0.84381147,-0.568570217,-0.767476377,-1.015698311,-0.765167051,-0.540684678,-1.046422817,-0.966090869
12111,St. Lucie,Florida,1.7301,0.0836,1,0,1,321128,5002,1557.63,303304,15.653,12.545,2.298,0.038,0.147,0.624,10.8406,2.2463,2.5657,2.934,12.697,1.02,1.102,5.439,2.879,5.186,8.0236,7.629,-0.06836303,-0.216928447,0.307781537,-0.261012898,0.317788013,0.114888579,-0.414918611,0.587440762,0.157499761,-0.342422522,0.070328175,-0.026543276,-0.688578203,-0.394177555,-0.183636005,1.107499508,-0.014443743,-0.118089514
12113,Santa Rosa,Florida,2.1653,0.0304,2,0,1,179349,3336,1860.06,161516,15.871,14.415,0.621,0.078,0.146,0.611,13.98,0.5783,1.3132,2.492,13.434,1.174,1.5,6.54,3.076,3.551,8.1905,7.681,-0.018848871,0.186885381,-0.323547452,-0.218648408,0.312161844,0.094964986,0.237956999,-0.189738683,-0.298080056,-0.581244889,0.311028753,0.294503451,-0.096097577,0.084015563,-0.013157409,-0.264588651,0.055917509,-0.095101259
12115,Sarasota,Florida,2.0046,0.045,2,0,1,426718,5588,1309.53,408311,15.512,14.455,0.693,0.048,0.103,0.212,13.8581,0.6647,0.989,1.835,13.732,0.539,0.826,3.947,3.237,6.955,7.8815,7.6302,-0.100388243,0.19552311,-0.296442093,-0.250421775,0.070236596,-0.51653607,0.212606443,-0.149481906,-0.416003391,-0.936236506,0.408354088,-1.029293117,-1.099444165,-1.042192207,0.126167737,2.592040152,-0.074349877,-0.117559016
12117,Seminole,Florida,0.9257,0.3546,0,0,1,467832,6487,1386.61,451979,10.299,8.148,1.234,0.056,0.22,0.641,6.6271,2.0291,1.6428,1.773,8.566,0.798,1.298,3.74,1.669,2.737,4.8,5.4989,-1.284412601,-1.166430799,-0.092775437,-0.241948877,0.728498318,0.140942509,-1.291166105,0.486239697,-0.178192545,-0.969736476,-1.278836124,-0.489350895,-0.396803825,-1.132097725,-1.230738038,-0.947695538,-1.373440329,-1.059768007
12119,Sumter,Florida,0.4962,0.6197,0,0,1,128754,1077,836.48,111788,19.602,18.486,0.789,0.051,0.05,0.226,18.1039,0.5197,0.9786,2.007,17.63,0.376,0.561,3.49,6.181,8.987,10.0905,9.5118,0.828570059,1.065990242,-0.260301614,-0.247244438,-0.227950338,-0.495079893,1.095571106,-0.21704247,-0.419786249,-0.843301106,1.681421732,-1.369102315,-1.493935034,-1.240679269,2.67382756,4.297289777,0.856914379,0.714262144
12121,Suwannee,Florida,4.2224,0,3,0,1,44191,1131,2559.34,42426,19.476,17.105,1.631,0.104,0,0.636,16.3956,1.0677,2.0129,3.572,16.012,1.558,1.485,8.181,4.37,3.882,9.4824,9.9939,0.799951783,0.767772651,0.056680502,-0.191111489,-0.509258766,0.133279589,0.740309781,0.038289866,-0.043573711,0.002302975,1.152990884,1.095035549,-0.118427249,0.796744816,1.106636004,0.013185772,0.600553223,0.927389791
12123,Taylor,Florida,1.8863,0.0593,1,0,1,21623,330,1526.15,18239,22.666,18.652,3.493,0.148,0.06,0.313,18.5646,0.2412,3.8599,5.397,17.177,1.382,1.952,10.33,3.97,4.474,11.6838,10.982,1.524493833,1.101836817,0.757655205,-0.14451055,-0.171688652,-0.361745076,1.191379157,-0.346805345,0.628247385,0.988390801,1.533474158,0.728125004,0.576769867,1.730111765,0.760486572,0.509990781,1.528613492,1.364210841
12125,Union,Florida,1.7164,0.0861,1,0,1,14940,215,1439.09,9724,15.436,13.266,1.625,0.041,0,0.504,13.2147,0.0514,2.1699,3.484,11.988,1.851,1.676,5.852,1.861,3.959,8.5356,6.9005,-0.117650059,-0.061233383,0.054421722,-0.257835561,-0.509258766,-0.069021513,0.078803752,-0.435239792,0.013532901,-0.045245369,-0.161227741,1.705858218,0.165903906,-0.214800845,-1.06458631,0.077803991,0.201403835,-0.440146123
12127,Volusia,Florida,1.0906,0.2755,0,0,1,547538,6834,1248.13,522429,17.014,14.53,1.609,0.094,0.107,0.674,13.2075,1.7955,2.011,3.471,13.69,0.815,1.455,6.21,3.386,5.106,8.4371,8.5769,0.240759769,0.211718851,0.048398309,-0.201702612,0.09274127,0.191517784,0.077306426,0.3773973,-0.04426481,-0.052269557,0.394637095,-0.453910672,-0.163086593,-0.059312074,0.255108401,1.040363696,0.159878471,0.300959847
12129,Wakulla,Florida,2.3412,0.0192,2,0,1,32461,572,1762.11,28299,16.241,13.559,2.06,0,0,0.622,13.2655,0.47,2.5054,3.694,12.553,1.993,1.792,7.283,2.297,2.876,8.9862,7.2547,0.065188922,0.002037982,0.218183266,-0.301259163,-0.509258766,0.111823411,0.089368217,-0.240199435,0.135566457,0.068222271,0.023298482,2.001888317,0.338586701,0.406719911,-0.687283429,-0.831047065,0.391366567,-0.283560741
12131,Walton,Florida,1.8552,0.0636,1,0,1,71375,1205,1688.27,63776,16.624,14.336,0.822,0.091,0.194,1.181,14.115,0.5159,1.9929,2.991,13.707,0.858,1.204,7.26,3.715,3.562,8.5549,8.0689,0.152179393,0.169825866,-0.247878325,-0.204879948,0.582217936,0.968537924,0.266031857,-0.218813022,-0.050848438,-0.311624163,0.400189211,-0.364267754,-0.536736435,0.396730409,0.539816309,-0.255357477,0.209540277,0.07638228
12133,Washington,Florida,2.7316,0.0063,3,0,1,24880,495,1989.55,21882,19.573,16.68,2.248,0.43,0,0.215,16.2691,0.4113,2.8928,6.051,13.553,1.353,1.499,7.943,4.447,4.145,10.5886,8.9846,0.821983313,0.675996781,0.288958371,0.154159104,-0.509258766,-0.511938318,0.7140026,-0.267549815,0.276477931,1.341761452,0.349893568,0.667668153,-0.097586222,0.693375186,1.17326977,0.233894754,1.066902033,0.481196606
13001,Appling,Georgia,3.6625,0.0002,3,0,1,18507,555,2998.87,17994,19.051,14.966,3.451,0.061,0.2,0.372,13.9157,1.1393,3.9958,6.422,12.639,1.995,2.056,6.925,3.929,4.146,8.953,10.0978,0.703421887,0.305870097,0.741843746,-0.236653316,0.615974947,-0.271322614,0.224585049,0.071650806,0.677679159,1.54222095,0.05138566,2.006057755,0.731588926,0.25123114,0.725006255,0.234733951,0.3773702,0.973322093
13003,Atkinson,Georgia,3.868,0.0001,3,0,1,8297,283,3410.87,8238,15.149,12.539,2.428,0.036,0,0.146,11.629,1.0318,2.4885,4.126,11.064,0.522,1.505,7.126,3.508,2.416,7.8053,7.344,-0.182836131,-0.218224106,0.356721768,-0.263131122,-0.509258766,-0.617686621,-0.250961443,0.021562802,0.129419312,0.301641417,-0.4630016,-1.06473334,-0.088654353,0.338530702,0.360683978,-1.217077984,-0.106474068,-0.244082834
13005,Bacon,Georgia,4.4882,0,3,0,1,11185,404,3611.98,10522,19.397,15.491,3.184,0,0.048,0.675,14.8451,0.8173,3.735,5.474,13.923,1.178,2.062,8.534,3.764,3.859,7.5936,11.8038,0.782008579,0.419240289,0.641328039,-0.301259163,-0.239202675,0.193050368,0.417864845,-0.078380238,0.582816711,1.029995602,0.47073375,0.302842327,0.740520794,0.950061955,0.582219614,-0.006115774,-0.195721982,1.727513684
13007,Baker,Georgia,4.2718,0,3,0,1,3092,55,1778.78,3189,22.107,10.442,11.226,0.188,0.251,0,10.0345,0.4077,11.6651,8.028,14.08,0.282,1.254,9.47,5.174,5.927,10.0031,12.1041,1.397528627,-0.671057045,3.668846065,-0.10214606,0.902909544,-0.8414439,-0.582556704,-0.269227181,3.467282584,2.409978236,0.522009178,-1.565065902,-0.462304195,1.356591255,1.802396364,1.729344967,0.820068523,1.860270856
13009,Baldwin,Georgia,2.4492,0.0143,2,0,1,44823,917,2045.82,43444,15.802,9.113,6.249,0.076,0,0.364,9.0323,0.2808,6.4888,4.207,12.211,1.073,2.097,6.609,2.999,2.974,7.8906,7.9113,-0.034520784,-0.958045589,1.795188117,-0.220766632,-0.509258766,-0.283583287,-0.790976127,-0.328354322,1.584473956,0.345407506,-0.088397037,0.083946832,0.792623362,0.113984069,-0.079791175,-0.748805695,-0.070513524,0.006710185
13011,Banks,Georgia,2.0104,0.0444,2,0,1,18988,235,1237.62,18506,16.335,15.536,0.184,0,0.195,0.421,14.9951,0.8376,0.5025,2.629,13.722,0.854,2.178,6.565,3.756,2.983,9.1538,7.1815,0.086539063,0.428957734,-0.488061923,-0.301259163,0.587844104,-0.196225993,0.449059131,-0.068921759,-0.59296114,-0.507220762,0.405088137,-0.372606631,0.91320359,0.094873718,0.575296626,-0.741252916,0.462022922,-0.31592113
13013,Barrow,Georgia,1.3479,0.1777,0,0,1,80809,1061,1312.97,76750,13.01,11.048,1.165,0,0.287,0.511,10.4925,0.6749,1.8423,1.888,11.157,1.076,1.296,5.669,2.477,2.456,6.0404,6.9694,-0.668665424,-0.540195452,-0.118751406,-0.301259163,1.105451612,-0.058293424,-0.48731015,-0.14472937,-0.105627137,-0.907599435,-0.432628257,0.090200989,-0.399781114,-0.294282535,-0.531516185,-1.183510078,-0.850515845,-0.409686685
13015,Bartow,Georgia,0.8489,0.3959,0,0,1,106408,1545,1451.96,102664,14.213,12.575,1.243,0.009,0.017,0.37,12.2594,0.3711,1.5828,2.665,11.591,1.054,1.438,6.428,2.837,2.377,7.5226,6.6908,-0.395429033,-0.21045015,-0.089387267,-0.291727153,-0.413613901,-0.274387782,-0.119862257,-0.286280399,-0.200016728,-0.487769166,-0.29088599,0.044337171,-0.188393554,0.035371032,-0.219981695,-1.249806692,-0.22565397,-0.532850681
13017,Ben Hill,Georgia,2.8654,0.0042,3,0,1,16787,335,1995.59,16822,16.056,10.653,5.297,0,0,0.107,10.5992,0.1605,5.2966,5.267,10.826,0.951,1.45,6.771,3.579,3.305,7.3356,8.7207,0.023170025,-0.625493025,1.436795036,-0.301259163,-0.509258766,-0.677457401,-0.465120615,-0.384406293,1.150827443,0.918148928,-0.540731231,-0.170388887,-0.170529817,0.18434491,0.422125502,-0.471031273,-0.304488926,0.364531213
13019,Berrien,Georgia,4.0474,0.0001,3,0,1,19252,256,1329.73,18750,19.824,17.424,1.92,0.155,0,0.325,17.3013,0.2667,2.256,5.944,13.899,1.755,1.6,8.859,3.813,3.771,9.4613,10.3627,0.878992734,0.836658539,0.165478401,-0.137096765,-0.509258766,-0.343354067,0.92866088,-0.334924004,0.044850603,1.283946988,0.462895468,1.505725194,0.052766902,1.091217962,0.62462292,-0.079965168,0.591657942,1.090429568
13021,Bibb,Georgia,0.6152,0.5384,0,0,1,153095,3052,1993.53,149953,15.578,7.198,7.824,0.041,0.089,0.425,7.0489,0.2154,8.3139,4.654,11.157,1.008,1.803,6.724,2.766,3.152,6.9082,8.67,-0.085397717,-1.371576861,2.388117847,-0.257835561,-0.008529764,-0.190095657,-1.203447772,-0.358826466,2.248329225,0.586931483,-0.432628257,-0.051559904,0.354961794,0.163931579,-0.28142322,-0.599428513,-0.484671064,0.342117665
13023,Bleckley,Georgia,0.5595,0.5758,0,0,1,12838,127,989.25,12425,16.789,12.539,4.177,0,0.072,0,12.499,0.0402,4.2495,4.574,13.703,0.829,1.304,7.992,3.099,3.565,7.7344,9.0543,0.189655706,-0.218224106,1.015156116,-0.301259163,-0.10417463,-0.8414439,-0.070034585,-0.440458263,0.769959079,0.543705716,0.398882831,-0.424724606,-0.387871956,0.714657169,0.006746183,-0.252839884,-0.136363898,0.512009709
13025,Brantley,Georgia,2.8649,0.0042,3,0,1,18897,219,1158.91,18470,21.565,20.206,0.877,0.065,0,0.417,20.0541,0.6659,0.8446,4.553,16.962,1.262,4.429,10.141,2.864,2.87,11.6784,9.8863,1.274424618,1.437412586,-0.227172842,-0.232416867,-0.509258766,-0.20235633,1.501138417,-0.148922784,-0.468526925,0.532358952,1.463256215,0.477958724,4.26414301,1.648024118,-0.196616609,-0.836082251,1.526336975,0.879821787
